itemid,title,image_path,Colour_group,Brand,Benefits,Product_texture,Skin_type,lang,numbers,nouns,ocr_result
1192845927,drunk elephant b hydra intensive hydration gel 50ml terlaris,beauty_image/7fbd14124738e04c79ebdf8631ae45ca.jpg,2.0,354.0,,5.0,,sv,50.0/cubic centimetre,drunk elephant b hydra,
1194683094,new ertos ee whitening aircushion bedak foundation erto s skincare,beauty_image/d45aea353a15161994f533c5c44763c4.jpg,3.0,30.0,,6.0,7.0,en,unk,ertos ee whitening aircushion bedak foundation,
1201767205,wardah everyday bb cream spf 32 pa 30ml,beauty_image/c5d1c0be70a3a56839f935c4819f414d.jpg,6.0,77.0,9.0,8.0,,en,32.0/pascal 30.0/cubic centimetre,bb cream,wardah g 0 s moe t e bb cream spf 30 pa 30ml
1203102275,chanel poudre universelle libre loose powder,beauty_image/47487e8fb1bcf854698d2f4ebf525243.jpg,,212.0,,6.0,,fr,unk,unk,bel p o ud re un ver n a “ f my oul tu as i vore bio g ish u
1203401287,promo hot innisfree mineral ultrafine pact spf25 pa 11g bedak padat terkini,beauty_image/a3943a6ec2adfe4b2437a069c791c93c.jpg,3.0,205.0,,6.0,,en,11.0/gram,unk,innisfree mineral ultrafine pact spf25 pa peeper spf25 pa scale saigioe sso ua s dell gasle med ms moor me ema on a wa tm rn n stea ot mi w aen meric
1203886755,air mawar viva,beauty_image/a243e7428551163bc7fa22da5b1faf57.jpg,,43.0,20.0,,,lv,unk,air mawar,
1206700829,diskon promo laneige refill bb cushion pore control 21c beige murah,beauty_image/47e32a942293650220b0565d8bcb0ce2.jpg,4.0,375.0,11.0,7.0,0.0,it,21.0/speed of light,diskon promo laneige refill bb cushion pore control,o j no 13 hary no 21 bige mo 22 sand bb cushion \ spe so parc \nelge
1208853553,super murah paling kualitas oke habisin stok beauty creations translucent powder,beauty_image/ebc023b10ca01f4ad1e46e200eccd59f.jpg,,149.0,,6.0,,en,unk,murah paling kualitas oke habisin stok beauty creations,
1208921310,bb cushion bioaqua gold,beauty_image/94d7e7e757b92561c45a5b446f4bebd7.jpg,,199.0,,7.0,1.0,en,unk,unk,bioaqua 100 original 3 l cepe
1211453160,cream glowing moreskin malam,beauty_image/fa68b2c8336592146e98a2dc16df6da8.jpg,,59.0,,8.0,7.0,en,unk,unk,abmmdh ya € « mau vede ath sepaket cream soma serummya a ech mba tap ag udh 2 bulan gag poke cream wajoh q mosth tetep lng thre gag oda jerowct soil » soholl
1211824799,ponds magic powder,beauty_image/fe12cc86daf3e3288628d686888e9f8d.jpg,,29.0,,6.0,,en,unk,unk,ponds magic powder e r ‘ tff 4m
1220212397,innisfree daily uv protection cream no sebum,beauty_image/b0b461836c6dada5313f9f2f013d73b3.jpg,,205.0,,8.0,3.0,en,unk,uv protection cream,innisfree q a refreshing and moisturizing water based uv protection cream with a special wer formulation rp 120 000
1229040357,bioaqua bb cream back to baby,beauty_image/b86dd153eb933967c94094e9a596940d.jpg,,199.0,,8.0,,en,unk,bioaqua bb cream,qua t natural color lory white color light
1230931622,pixy refil two way cake perfect fit pocket size,beauty_image/e4409d4ddb05aa63b90dd03475f856fc.jpg,,173.0,,6.0,,en,2.0/dimensionless,unk,
1231261720,up eyeliner pen smooth waterproof eye liner pencil cosmetic makeup natural tool,beauty_image/b61de2744c3158c7b672883ada6724f2.jpg,1.0,,17.0,3.0,,en,unk,eye liner pencil,
1232119445,cuci gudang etude house moistfull collagen deep cream,beauty_image/f6e8f6357aaaaf8151beaa7dec5f18ce.jpg,,73.0,,8.0,,fr,unk,cuci gudang etude house moistfull collagen,etude house moistfull collagen deep cream capacity 75ml skin type all skin type product description small super collagen water particles in the moistfull cream always keep your skin hy drated and leave your skin feeling like elly while this cream is soft its contact on your skin is firm and hydrates your skin all day leaving your skin healthy how to use on your last step for skin care apply the appropriate amount onto the face and massage from the center out then with the left over moisture gently dab away so that the skin absorbs them
1232121121,terbaru secret key starting treatment rich balm original size 45gr,beauty_image/272bf43c0084be789ab9c72e77eefd5c.jpg,,337.0,,0.0,,en,45.0/dimensionless,key starting treatment,l a j icr starting treatment rich balm
1232130015,cuci gudang laneige white dew tone up cream,beauty_image/e36fc552292f4571f78a0bdbc1143275.jpg,,375.0,22.0,8.0,,en,unk,cuci gudang dew tone,
1235699316,pen eyeliner cair anti air cepat kering,beauty_image/93fdaf92dcbd4622c4e40fa2699a18d6.jpg,,,17.0,2.0,0.0,id,unk,eyeliner cair air cepat,
1240920876,exlusive innisfree perfect uv protection long lasting cream spf 50 termurah,beauty_image/0038f1a86c2d68c3435e61a5cb497015.jpg,6.0,205.0,7.0,8.0,,en,50.0/dimensionless,unk,acoubt ao
1241147879,innisfree aloe revital gel,beauty_image/7749970bd53b7e1b1e90f04c0feddc6f.jpg,,205.0,,5.0,0.0,af,unk,unk,
1242593555,elsheskin acne spot treatment series,beauty_image/9479e0724590c4c146ba610ae9b47c56.jpg,,96.0,,6.0,5.0,en,unk,unk,elshéskin acne spot treatment series untuk kulit yang berjerawat atau cenderung berjerawat acne cleansing wash stes gk » acne refresh toner daily protection for acne skin acne spot treatment mengeringkan jerawat mengempeskan jerawat menghilangkan komedo mengurangi minyak berlebih pada wajah menghaluskan dan melembutkan slap melayan dan mendamping kamu sampal keluhan di wajah hilang
1246970177,hot set garnier light complete night cream essence super foam,beauty_image/497abc9669405b1cb22e906889ce40ea.jpg,3.0,83.0,,8.0,,en,unk,set garnier,
1247597884,revitalash package natural eyecon,beauty_image/4286674fb542373bb66f3a1c52ffbe0d.jpg,1.0,,,,,en,unk,revitalash package,n a t u r revitalash® advanced revitabrow® advanced eyelash conditioner eychrow conditioner wimpern gonditioner augenbrauen conditioner 3s m 118hor 14 hor
1250529241,md acne white,beauty_image/16854d28e875eb84400e0f6fd6e3b5f0.jpg,,,22.0,8.0,5.0,en,unk,unk,
1251886359,ertos night cream whitening,beauty_image/4366e9c09e6f6d01aff54f5a88e61c07.jpg,,30.0,,8.0,,en,unk,unk,
1252489817,kiss beauty countour highlight,beauty_image/0ff13035b6f91775e1e14eb0c0b27640.jpg,1.0,62.0,,6.0,,en,unk,unk,
1255275256,make over camouflage cream face concealer,beauty_image/d4f969b691dd9f014e197b681a96d1b7.jpg,3.0,146.0,,8.0,,en,unk,unk,
1257931689,etude house toning white c sampel,beauty_image/768c563e8e2b145f3e9f76216a2e9fed.jpg,,73.0,22.0,8.0,,en,unk,etude house,gone goin white c c ww cnn n intan mn nese oc em pes
1260022232,promo ultima ii delicate creme powder makeup refill 13gr,beauty_image/af1b8894a747ee58f431ac51bb195335.jpg,,125.0,,6.0,,it,13.0/dimensionless,ii delicate creme powder makeup refill,ivory bisque peach 0 0 0 beige
1261624804,ertos baket powder,beauty_image/0113325ceafaa6dd4c4a1b3c865b0033.jpg,,30.0,9.0,6.0,,no,unk,unk,erto s skincare 10 e8ers sity smooth flawiess skin protecting ol control natural look
1262454460,laneige light fit powder 9.5g 1ea,beauty_image/459c5fbd9051cccfee7987020f3ea185.jpg,3.0,375.0,,6.0,,da,9.5/gram 1.0/dimensionless,unk,laicice
1264837093,hot sale hazeline white natural lightening cream paling murah,beauty_image/7939240585e97a5d4a95c4f925930dbc.jpg,1.0,,22.0,8.0,7.0,en,unk,sale hazeline,
1264879449,maybeline baby skin pore hijau,beauty_image/6eb6e593ad07768377f4826249157cbb.jpg,,282.0,7.0,,,hr,unk,maybeline baby,
1265060717,benefit gold rush powder blush travel size 1 6g,beauty_image/eda93dc728fd75e0259f21ae347ceed3.jpg,1.0,237.0,9.0,6.0,,en,1.0/dimensionless 6.0/gram,benefit gold rush powder blush travel size,gold rush powder blush travel size 1 69 be
1266499602,bioaqua silky powder honey,beauty_image/e382bb36c6eb8996d7e51942868818f5.jpg,,199.0,,6.0,,en,unk,unk,bioaqua €
1266642026,cc cream complete care fair n pink original,beauty_image/432fd6b5acd7b5a86d6d077b5fcd0d5e.jpg,3.0,158.0,37.0,8.0,7.0,ro,unk,unk,
1267060843,focallure highlighter pink steam,beauty_image/d23ada11c49db5450f52b0a3c0ccb2ad.jpg,,321.0,37.0,,,en,unk,unk,
1269422423,termurah secret key black out pore clean toner 250ml,beauty_image/3ca5b849fe9e4c787bd368daddac5212.jpg,,337.0,17.0,,,en,250.0/cubic centimetre,unk,black out pore clean toner roams skin friendly black out pore clean toner ve lean toner intent ole dan inte fazed p riststep of sin care start with hairy nt de we dnats ecm jf controling dead shin cll tightening pores
1269423084,diskon innisfree green tea fresh cleansing oil 150 ml pembersih wajah muka,beauty_image/cf7904a8b62c8b308ff240647c38db11.jpg,2.0,205.0,7.0,,,en,150.0/cubic centimetre,diskon innisfree cleansing oil,
1270426450,item kecantikan becca first light priming sale,beauty_image/7c740e368e1597bd917f569172fd6c54.jpg,3.0,,,,,en,unk,item kecantikan becca,odette
1272047329,etude house magic cushion pink box,beauty_image/9fd393ae3887ed2fabacab97244cece8.jpg,,73.0,37.0,7.0,,en,unk,etude house,magic tone up base in a cushion
1276659224,nyx total control drop foundation nude tcdf6.5,beauty_image/8ef13d8fa784df7588fc60a313369b06.jpg,,157.0,32.0,,,en,unk,control drop foundation,
1277048289,item kecantikan bb cream tea tree the body shop sale,beauty_image/24da4e9aadab9e29b3f8a0aa1d977ed1.jpg,1.0,87.0,,8.0,,en,unk,bb cream tea,tea tree none a the n3usn on
1278739283,clinique repairwear sculpting night cream 15 ml kode el0190 za,beauty_image/c82e0409baf05307a22fe43319a5f1e5.jpg,1.0,307.0,,8.0,,en,15.0/cubic centimetre,clinique repairwear sculpting night cream,clinique repairwear sculpting night cream creme raffermissante nuit
1280672474,best price kos0145 focallure fa52 full coverage liquid concealer stok terbatas,beauty_image/ce2019b53c080a8345e07b234f016ca2.jpg,2.0,321.0,,2.0,,en,unk,price kos0145 focallure,f m focallube c e m focallure m focallube m focallube i mal t2j nhi 6 weaten 5 tan 4 medium honey 3 light 2 light cream 1 netural
1281060362,ready stock kos0482 innisfree no sebum mineral powder habisin stok,beauty_image/eef9be735ec52ee69b5283b9b85e03b1.jpg,5.0,205.0,,6.0,,en,unk,unk,
1281686553,berkualitas kos1639 revlon powdery foundation spf 15 14gr model baru,beauty_image/db0d2fb8539069bfeecaa3c24e9cbb63.jpg,6.0,47.0,,6.0,0.0,en,15.0/dimensionless 14.0/dimensionless,berkualitas kos1639 revlon powdery foundation,sl 1d4s noilvunno14 ay30mod notaty
1284447949,bioaqua bb cream thin concealer,beauty_image/7d1de931987ed573adeffd29f0b04638.jpg,,199.0,,8.0,1.0,en,unk,bioaqua bb cream,st 1 mum sme bioaqua 3 avon
1289098975,penawaran terbaik nature republic aloe vera soothing gel aloevera 300ml lidah buaya,beauty_image/a8b2b993b98282924964be71420afecc.jpg,,383.0,9.0,5.0,0.0,id,300.0/cubic centimetre,penawaran terbaik nature aloe vera,
1290348555,fair n pink cc cream bpom,beauty_image/0b3edb99b9fc86fd4ead4c5d0f9df6c5.jpg,,158.0,37.0,8.0,,en,unk,unk,
1290976352,bayar di tempat highlighter cair multi warna 3d mengkilap shimmer dengan botol pipet untuk makeup,beauty_image/921976754546eefb38286f43056d83c2.jpg,,,9.0,2.0,,id,3.0/day,bayar di tempat highlighter cair mengkilap shimmer dengan botol pipet,wrnmwll commu rennin ppamimyaoy
1291183808,ponds magic bb powder,beauty_image/07da55535cfa8fa64191ef680bf51922.jpg,,29.0,,6.0,6.0,en,unk,unk,
1292061840,lancome blanc expert ultimate whitening nuit cream travel size cp 480 terlaris,beauty_image/be1bca9dd0c192b65d77a50cc55558a5.jpg,,366.0,17.0,8.0,,en,480.0/dimensionless,blanc expert whitening nuit cream travel size cp,
1292062056,a kin calming day night cream 50ml sensitive skin terlaris,beauty_image/8af8e6634fab745b7f94f5b0f4a6c395.jpg,1.0,,,8.0,1.0,en,50.0/cubic centimetre,calming day night cream,jeall akin weenie r hematen a some caine nk perms day night crea in sh hopes nee ant delay mend wi ol w tater t gery nomas oad td ash esensizive sein 1 day night cream me e
1294303226,o.two.o 8 colors pressed powder oil control brighten waterproof with puff,beauty_image/2ab188d4267e530c86337f6b4a7269a9.jpg,5.0,289.0,20.0,6.0,2.0,en,8.0/dimensionless,oil control,
1296207930,new skin food buck wheat loose powder buckwheat skinfood free ongkir,beauty_image/710e2f77d5f763e63803ade119ce5449.jpg,,247.0,,6.0,,en,unk,skin food buck wheat powder buckwheat,features bucertent ose hatwal tego wn ea moo ose ues word aa wee oo mie wee ann evie noon ctu reninomon acr wou ue vere nia ver mew aan rew un vans vet ave oan aes features bucenten lose onde 40 gape « e ea neu con anon an woe woot me wow anm ete memo acre wou ae vee min see wen
1296926339,new original 100 city color dark spot corrector cream free ongkir,beauty_image/dfac5917ce602d354b8dae71d2aaf574.jpg,3.0,190.0,17.0,8.0,,en,100.0/dimensionless,city color spot corrector cream,
1297142001,new wet n wild photofocus foundation peach natural free ongkir,beauty_image/9aa91e0ee0edf1e3ab1a267818ca2fe9.jpg,1.0,5.0,12.0,,,en,unk,photofocus foundation,5 s j wet 4 wild foundation
1298616098,etude house precious mineral beautifying block cream matte spf50 pa,beauty_image/469c6cd1aaeef2a81f5c99b64cb669b8.jpg,,73.0,,8.0,,en,unk,etude house,precious mineral log ste ul an precious mineral beautifying block cream serso » procs « erupt nouse
1299976817,ysl le compact encre de peau fusion ink foundation b20,beauty_image/803391793ed0e765f7be382e92bbc376.jpg,,155.0,,6.0,,fr,unk,unk,
1303418960,wardah bb cream,beauty_image/96dbcc5295b1a23ec6590818444ad4a5.jpg,,77.0,,8.0,,so,unk,unk,
1305640714,krem jerawat,beauty_image/3ebd7e8b763e18a4fe79740401835115.jpg,,,11.0,8.0,,pl,unk,unk,
1309144478,city color oil control matte setting spray,beauty_image/1f62e84bc8bc016609fb5216a5a6365c.jpg,5.0,190.0,,,,it,unk,unk,
1311842874,kiehls blue herbal gel cleanser bh murah,beauty_image/4e490dd7341b14f70e8074d6c1fe41c3.jpg,,333.0,15.0,5.0,,en,unk,kiehls blue,¥ kichls blue herbal blemish cleanser 150ml¥ ig marlimandar blue herbal buemish clea nsr treatment sutipicact nuri rame corte by t wigs me iver matucri mt macuow we me tat
1313118350,theraskin paket acne instan,beauty_image/cfff1231b49ac4d380e3cc13fd63477f.jpg,3.0,26.0,,,5.0,en,unk,unk,
1313781785,moreskin looose powder bright,beauty_image/def2eae02776d76644d593c02898849b.jpg,,59.0,17.0,6.0,,af,unk,unk,
1314107967,bb cream loreal,beauty_image/9dad112fb02fa3640cc4213e4e36e2fc.jpg,6.0,104.0,,8.0,,ro,unk,unk,
1319107400,laneige bb cushion whitening no.13,beauty_image/ccf2654ba906ef300efbdcef3b9c63ea.jpg,,375.0,,7.0,,en,unk,unk,bb cushion f whitening spf 50 pa
1320399463,promo bedak loose powder been pink murmer,beauty_image/384bfad956aabe7c0d5f55d19bab5662.jpg,,,37.0,6.0,5.0,af,unk,promo bedak,
1321109295,bioaqua bb cream,beauty_image/5efaf587c15d2432270bf04804002b26.jpg,4.0,199.0,9.0,8.0,,ca,unk,unk,bioaqua arie bioaoua “ bin
1321322636,cream hn original mamy hetty 15gram jamin ori 100,beauty_image/b3e8be0883e14ac0c422b897b80a3840.jpg,,207.0,,8.0,,en,15.0/gram 100.0/dimensionless,cream hn,
1323572414,best seller cosrx clear fit airy stay puff 2 pcs,beauty_image/d3cc11bf699630692bab4deedcf93c96.jpg,,360.0,24.0,,,en,2.0/dimensionless,seller cosrx fit airy,
1325420214,aprilskin magic snow cushion,beauty_image/29594f42637e59d5c94359779b6f217f.jpg,,240.0,,7.0,,en,unk,unk,
1327730557,fair n pink cc cream,beauty_image/4d151bc68696e016dd92246f4b49280a.jpg,,158.0,37.0,8.0,,ro,unk,unk,
1329151270,novo 2 in 1 bronzer stick blusher makeup set 3d cheek color blush silky creamy matte contour,beauty_image/1a3a6280e5cd89ac646f12e4fe992f3b.jpg,,313.0,,1.0,,en,2.0/dimensionless 1.0/dimensionless 3.0/day,bronzer stick blusher makeup color blush silky,novo o novo
1329925108,bayar di tempat focallure 11 colors face blush on mineral pigment blusher powder wajah kosmetik,beauty_image/cde63ba0e35ae0cea22c7330fb322502.jpg,,321.0,,6.0,,en,11.0/dimensionless,bayar di colors face blush,focallur focal
1331226217,bayar di tempat handaiyan concealer foundation cair tahan lama,beauty_image/f3cd60a5f642d3e5788a44db0b4c3736.jpg,4.0,,,2.0,,id,unk,bayar di tempat concealer foundation cair,randaivan 8 colors concealer handaiyan foundation handaivan foundation
1331649999,makeup for ever step one equalizer base hydrating,beauty_image/4610772f8dc37ffd8e62f1eddd88259a.jpg,2.0,249.0,,,,en,unk,unk,
1332158916,mac skin foundation spf 15 pa,beauty_image/cacebd7417ed0dcfea148d0eb08fdd96.jpg,6.0,,,,,en,15.0/pascal,mac skin foundation,
1332437847,highlighter cair warna shimmer,beauty_image/a7e77fddb176b67a6fc01395c1deb53b.jpg,,,9.0,2.0,,en,unk,unk,kml uoup ctor sucnterseo® munsouse oc6
1333508760,make over silky smooth translucent powder,beauty_image/e349781f944883e87c21b203bc7055f0.jpg,,146.0,,6.0,,en,unk,unk,
1337004416,upate cream jelly glowing pink 15gr crystal qr0627,beauty_image/c5637abbfe3dc49036b015da08fc5a99.jpg,,343.0,37.0,8.0,,en,15.0/dimensionless,unk,
1337171484,emina cream blush,beauty_image/ecd57ad6e182cc85104845969de2dffa.jpg,,48.0,,8.0,,pt,unk,unk,
1339637058,kemasan baru silkygirl white brightening two way powder foundation,beauty_image/f0ef9c1bca33d83463d6c03f2673a5e7.jpg,,388.0,22.0,6.0,,en,2.0/dimensionless,unk,‘ silky white brightening 2 way powder foundation aul i one ser sor
1340828671,bioaqua blush on cushion smooth muscle flawless,beauty_image/79b3c5e5d29c02273b8e61dd068ec5e7.jpg,3.0,199.0,,7.0,,en,unk,bioaqua blush,bioaqua eeeeml ’
1341775636,diskon bedak make over two way cake original up wajah baru,beauty_image/687ad09b6472316d20a619a62f137132.jpg,,146.0,,6.0,,id,2.0/dimensionless,diskon bedak,
1347050356,hot maybelline fit me matte poreless powder make up wajah murah,beauty_image/ce8aa789b0bc175077a111247d3c11a8.jpg,1.0,282.0,11.0,6.0,4.0,en,unk,unk,miaybelline new york h asl matte poreless dpddpdd® normal to oily
1349855261,fanbo fantastic compact powder 05 kuning langsat refil,beauty_image/7605cc83ee6ac0438d671feb1c3fe04e.jpg,6.0,326.0,27.0,6.0,,en,5.0/dimensionless,unk,
1350363509,etude house my beauty tool collagen air cushion puff,beauty_image/9896f825f15a710274f9d1a883a1da16.jpg,,73.0,,7.0,,en,unk,etude house,o fie € o o © blue 4 bg goign shige tilt ein uh a etude house ®
1350788300,sample etude house face liquid blur cherry blossom sachet,beauty_image/058af66cffdbe5b7da993ca856456ee3.jpg,,73.0,34.0,2.0,,fr,unk,etude house face,
1353420526,missha m perfect cover bb cream spf 42 pa 50ml,beauty_image/1c8eb65411045857dff351cad1fd9dbf.jpg,6.0,91.0,,8.0,,en,42.0/pascal 50.0/cubic centimetre,missha m perfect cover bb cream,
1355924800,bioaqua+refill bb cushion bioaqua,beauty_image/c0a6bf0a04844d603577ea81b093e60b.jpg,,199.0,,7.0,,ca,unk,unk,
1356215159,bioaqua face 109 stick 3d concealer no 03,beauty_image/827426c8986eadec65bcc122df2914f5.jpg,3.0,199.0,42.0,1.0,,it,109.0/dimensionless 3.0/day 3.0/dimensionless,unk,bioaqua
1356327159,viva queen face powder deluxe,beauty_image/a6137951ba3a37cfa68c5cb1f787cacf.jpg,1.0,43.0,27.0,6.0,,ca,unk,unk,
1356498532,stock terakhir jafra pressed powder medium u002f bedak murah flash sale,beauty_image/eeb47bf0603b6a53984d447160583958.jpg,,161.0,,6.0,,id,unk,stock terakhir jafra pressed powder medium,e m edi did u m
1357410222,berkualitas cosrx aha 7 whitehead power liquid 100ml paling murah flash sale,beauty_image/e3cfd499ad65d6f4ff875926f80dcb1d.jpg,1.0,360.0,,2.0,,en,7.0/dimensionless 100.0/cubic centimetre,power liquid,aha 7 whitehead power liquid aha 7 2 01e§ie 1 217 100m1
1358100742,compact powder theraskin,beauty_image/ea95bd9371a014b866b36d211b672a2c.jpg,,26.0,,6.0,,en,unk,unk,bedak pada ’ r theraskm
1358995542,cream sp hijau ijo,beauty_image/33dea79880289e71c4bed49c315a0edc.jpg,,,7.0,8.0,7.0,hr,unk,unk,
1359314643,liquid foundation acne,beauty_image/bab98ca5bf066775a2acba924aaa9e3b.jpg,4.0,,17.0,2.0,5.0,fr,unk,unk,
